content_id,title,content_type,genre_id,studio_id,release_year,language,duration_minutes,age_rating,imdb_rating,production_budget,licensing_cost,available_regions,is_original,created_at,updated_at,production_overhead,distribution_cost,technology_cost,localization_cost,contract_administration_cost,contingency_cost,total_content_cost,licensing_cost_ratio,production_cost_ratio,localization_cost_per_region,total_revenue,total_watch_hours,total_views,likes,dislikes,average_completion_rate,average_rewatch_rate,conversions,marketing_spend,attributed_revenue,genre_name,studio_name,total_investment,contribution_profit,content_roi,revenue_per_watch_hour,positive_engagement_rate,portfolio_revenue_percentile,portfolio_roi_percentile,decision
22197,Beyond the Honor - Revelation,Movie,19,289,2021,English,99,TV-MA,6.1,16848.92,0.0,9,True,2026-09-07 16:37:14.888390,2026-09-07 16:37:14.888414,1186.74,820.46,328.3,1342.14,0.0,610.6,21137.16,0.0,0.8533,149.13,43667.149999999994,59.62,16,4,0,55.26,18.75,0.0,0.0,0.0,War,Atlas Motion Pictures 289,21137.16,22529.99,1.0659,732.42,1.0,0.4952,0.7887,RENEW
22198,Redemption 4 (22198),Movie,2,189,2019,Hindi,121,TV-MA,7.1,13237.78,1486.57,7,False,2026-09-07 16:37:14.889522,2026-09-07 16:37:14.889539,1255.77,395.02,122.19,1825.47,42.84,769.6,19135.24,0.0777,0.7574,260.78,30526.18,47.58,18,7,3,60.06,16.67,0.0,0.0,0.0,Adventure,Solar Interactive,19135.24,11390.94,0.5953,641.58,0.7,0.3032,0.6662,EXPAND
22199,Legacy of Horizon (22199),Movie,5,152,2023,English,131,NC-17,7.3,22541.56,0.0,9,True,2026-09-07 16:37:14.890352,2026-09-07 16:37:14.890362,2620.57,782.85,149.5,1595.46,0.0,506.35,28196.29,0.0,0.8924,177.27,48406.97,63.839999999999996,17,1,2,66.09,41.18,0.0,0.0,0.0,Comedy,Atlas Motion Pictures 152,28196.29,20210.68,0.7168,758.25,0.3333,0.5569,0.7025,EXPAND
22200,Vengeance 5 (22200),Series,18,67,2024,English,50,G,6.4,27333.21,0.0,11,True,2026-09-07 16:37:14.891000,2026-09-07 16:37:14.891007,2355.5,1140.34,242.18,2685.25,0.0,688.97,34445.45,0.0,0.8619,244.11,52764.340000000004,57.89,14,5,3,57.93,14.29,0.0,0.0,0.0,Thriller,Prism Productions 67,34445.45,18318.89,0.5318,911.46,0.625,0.6081,0.6463,RENEW
22201,Return of Monolith (22201),Series,9,237,2011,Spanish,50,PG-13,7.3,36786.78,4186.42,4,False,2026-09-07 16:37:14.891708,2026-09-07 16:37:14.891718,2423.32,772.35,821.68,2100.04,114.71,2429.94,49635.24,0.0843,0.79,525.01,54270.76,42.309999999999995,24,2,1,49.91,20.83,0.0,0.0,0.0,Family,Vanguard Films 237,49635.24,4635.52,0.0934,1282.69,0.6667,0.6246,0.4741,MONITOR
22202,Eternity 4 (22202),Series,18,249,2018,Hindi,39,NC-17,5.7,33115.93,1763.92,15,False,2026-09-07 16:37:14.892625,2026-09-07 16:37:14.892636,2230.83,534.57,269.18,4455.24,53.57,2005.91,44429.15,0.0397,0.7956,297.02,53557.61,82.23,23,8,0,78.62,43.48,0.0,0.0,0.0,Thriller,Silver Cinema 249,44429.15,9128.46,0.2055,651.31,1.0,0.6165,0.5239,RENEW
22203,Ghosts of Eternity - Conspiracy,Movie,17,114,2011,Japanese,78,PG,6.8,24689.07,2893.2,5,False,2026-09-07 16:37:14.893450,2026-09-07 16:37:14.893458,1761.24,763.44,514.55,1765.26,79.16,1418.7,33884.62,0.0854,0.7806,353.05,23596.059999999998,45.04,13,3,0,54.57,7.69,0.0,0.0,0.0,Sports,Silver Media,33884.62,-10288.56,-0.3036,523.89,1.0,0.1984,0.2697,COST_REVIEW
22204,Call of Nemesis (22204),Movie,4,233,2012,English,131,TV-MA,4.5,16658.6,1734.0,15,False,2026-09-07 16:37:14.894277,2026-09-07 16:37:14.894285,2252.67,570.93,189.39,3671.4,21.05,955.99,26054.03,0.0666,0.7258,244.76,31678.44,70.12,19,5,1,72.79,26.32,0.0,0.0,0.0,Biography,Prism Motion Pictures,26054.03,5624.41,0.2159,451.77,0.8333,0.3206,0.5281,RENEW
22205,Legacy of Justice - Retribution,Movie,20,192,2012,Hindi,106,PG-13,7.3,48661.26,0.0,13,True,2026-09-07 16:37:14.895460,2026-09-07 16:37:14.895481,5800.8,1218.83,947.41,4047.29,0.0,1767.33,62442.92,0.0,0.8722,311.33,37744.049999999996,42.5,12,0,3,49.74,25.0,0.0,0.0,0.0,Western,Mirage Pictures,62442.92,-24698.87,-0.3955,888.1,0.0,0.412,0.2191,COST_REVIEW
22206,Nemesis: Extraction (22206),Series,16,90,2021,French,31,PG-13,6.7,16227.49,1328.4,8,False,2026-09-07 16:37:14.896426,2026-09-07 16:37:14.896441,1067.88,506.1,373.05,1491.61,28.72,726.46,21749.71,0.0611,0.7952,186.45,24312.93,76.28999999999999,22,2,5,53.04,18.18,0.0,0.0,0.0,Sci-Fi,Horizon Media 90,21749.71,2563.22,0.1179,318.69,0.2857,0.2087,0.4856,RENEW
22207,Protocol: Origins (22207),Movie,12,51,2019,English,155,G,8.3,17901.52,4202.46,11,False,2026-09-07 16:37:14.897520,2026-09-07 16:37:14.897536,1704.16,653.95,371.68,2048.52,70.46,817.53,27770.28,0.1513,0.706,186.23,35345.43,96.33999999999999,24,4,1,60.19,25.0,0.0,0.0,0.0,Horror,Atlas Pictures,27770.28,7575.15,0.2728,366.88,0.8,0.3763,0.5517,EXPAND
22208,Flight of Valor (22208),Movie,12,224,2014,Japanese,144,G,7.9,43983.04,0.0,3,True,2026-09-07 16:37:14.898486,2026-09-07 16:37:14.898496,3741.75,2158.01,692.63,2320.01,0.0,1345.39,54240.83,0.0,0.8799,773.34,58196.5,73.05000000000001,18,5,2,66.89,16.67,0.0,0.0,0.0,Horror,Vanguard Interactive,54240.83,3955.67,0.0729,796.67,0.7143,0.6649,0.4638,MONITOR
22209,Trial of Freedom (22209),Movie,16,5,2014,Spanish,170,TV-PG,7.0,19968.65,3333.44,5,False,2026-09-07 16:37:14.899272,2026-09-07 16:37:14.899282,2236.96,720.11,101.78,1386.13,78.03,823.03,28648.13,0.1164,0.7751,277.23,30393.230000000003,76.75999999999999,27,7,1,49.02,18.52,0.0,0.0,0.0,Sci-Fi,Paramount Pictures,28648.13,1745.1,0.0609,395.95,0.875,0.3013,0.4578,MONITOR
22210,Syndicate 4 (22210),Movie,4,289,2010,Hindi,81,TV-PG,8.3,20855.55,2535.35,13,False,2026-09-07 16:37:14.900543,2026-09-07 16:37:14.900563,2232.64,640.47,161.77,2169.32,65.22,771.1,29431.42,0.0861,0.7845,166.87,41084.58,106.77000000000001,24,6,2,58.1,16.67,0.0,0.0,0.0,Biography,Atlas Motion Pictures 289,29431.42,11653.16,0.3959,384.8,0.75,0.4604,0.5982,RENEW
22211,Illusion 4 (22211),Movie,1,34,2023,Hindi,169,PG-13,7.6,40191.98,3777.46,10,False,2026-09-07 16:37:14.902326,2026-09-07 16:37:14.902349,4151.88,634.57,830.71,1886.42,45.17,1161.96,52680.15,0.0717,0.8418,188.64,71320.96,78.61,27,5,2,56.45,14.81,0.0,0.0,0.0,Action,Horizon Media,52680.15,18640.81,0.3538,907.28,0.7143,0.7783,0.5828,RENEW
22212,Monolith: Awakening (22212),Series,3,55,2025,English,54,R,6.9,39081.09,0.0,10,True,2026-09-07 16:37:14.903274,2026-09-07 16:37:14.903289,3451.1,1011.04,271.35,2815.27,0.0,2163.37,48793.22,0.0,0.8717,281.53,45760.2,49.53,17,4,2,50.23,23.53,0.0,0.0,0.0,Animation,Zenith Group,48793.22,-3033.02,-0.0622,923.89,0.6667,0.5233,0.3975,COST_REVIEW
22213,Chronicles of Dynasty - Defiance (22213),Movie,13,229,2020,English,93,TV-Y,8.5,33805.86,6426.35,7,False,2026-09-07 16:37:14.904102,2026-09-07 16:37:14.904113,2447.61,931.25,827.0,1733.02,151.37,2050.89,48373.35,0.1328,0.7495,247.57,51486.83,78.71000000000001,19,4,1,66.08,36.84,0.0,0.0,0.0,Music,Mirage Interactive 229,48373.35,3113.48,0.0644,654.13,0.8,0.5937,0.4595,MONITOR
22214,Call of Tomorrow - Reborn,Movie,1,201,2013,Spanish,172,R,4.2,28554.9,6570.8,10,False,2026-09-07 16:37:14.904812,2026-09-07 16:37:14.904820,3621.16,904.99,696.9,3253.35,152.17,1320.51,45074.78,0.1458,0.7138,325.33,51835.63,83.23,20,4,2,51.07,10.0,0.0,0.0,0.0,Action,Silver Pictures 201,45074.78,6760.85,0.15,622.8,0.6667,0.5976,0.4998,RENEW
22215,Avalon 3 (22215),Movie,1,201,2013,English,141,TV-PG,7.5,27797.4,5616.57,14,False,2026-09-07 16:37:14.905402,2026-09-07 16:37:14.905408,3869.04,1177.94,302.39,2546.65,178.54,744.03,42232.56,0.133,0.7498,181.9,108994.68,76.47,17,7,0,77.46,41.18,0.0,0.0,0.0,Action,Silver Pictures 201,42232.56,66762.12,1.5808,1425.33,1.0,0.9382,0.869,EXPAND
22216,After Honor (22216),Movie,1,265,2022,English,82,G,7.6,60575.59,13016.87,5,False,2026-09-07 16:37:14.906021,2026-09-07 16:37:14.906028,8781.86,2553.63,344.3,3525.05,442.66,3262.9,92502.86,0.1407,0.7498,705.01,19944.09,44.349999999999994,20,3,7,48.89,0.0,0.0,0.0,0.0,Action,Horizon Films,92502.86,-72558.77,-0.7844,449.7,0.3,0.1456,0.0378,COST_REVIEW
22217,Honor 3 (22217),Movie,12,79,2011,English,105,NC-17,7.6,24919.79,4010.42,5,False,2026-09-07 16:37:14.906587,2026-09-07 16:37:14.906592,1626.66,1111.05,496.84,1073.85,70.95,631.26,33940.82,0.1182,0.7821,214.77,9799.789999999999,78.28,16,3,0,59.69,18.75,0.0,0.0,0.0,Horror,Silver Entertainment 79,33940.82,-24141.03,-0.7113,125.19,1.0,0.031,0.0634,COST_REVIEW
22218,Empire of Tomorrow (22218),Series,3,272,2013,Spanish,38,TV-PG,4.2,16975.47,0.0,10,True,2026-09-07 16:37:14.907186,2026-09-07 16:37:14.907192,2148.96,426.93,149.78,2310.13,0.0,516.98,22528.25,0.0,0.8489,231.01,11013.630000000001,101.6,23,4,1,71.81,30.43,0.0,0.0,0.0,Animation,Summit Productions,22528.25,-11514.62,-0.5111,108.4,0.8,0.041,0.1548,COST_REVIEW
22219,Project Vengeance - Awakening,Movie,14,190,2021,English,173,TV-PG,5.5,37567.22,8522.6,6,False,2026-09-07 16:37:14.907775,2026-09-07 16:37:14.907781,4710.38,1019.05,738.85,2268.22,268.13,1324.0,56418.45,0.1511,0.7494,378.04,26899.1,106.44999999999999,23,10,0,82.05,52.17,0.0,0.0,0.0,Mystery,Beacon Entertainment,56418.45,-29519.35,-0.5232,252.69,1.0,0.2482,0.1484,COST_REVIEW
22220,Eternity 5 (22220),Movie,10,222,2011,Hindi,145,NC-17,6.8,68668.31,0.0,5,True,2026-09-07 16:37:14.908774,2026-09-07 16:37:14.908788,9973.38,1391.11,803.36,2646.73,0.0,1497.73,84980.62,0.0,0.9254,529.35,65007.56,142.41,24,5,0,79.62,41.67,0.0,0.0,0.0,Fantasy,Pinnacle Entertainment 222,84980.62,-19973.06,-0.235,456.48,1.0,0.7282,0.3067,COST_REVIEW
22221,Destiny 3 (22221),Movie,3,126,2011,English,164,NC-17,6.1,34875.01,4754.32,15,False,2026-09-07 16:37:14.909936,2026-09-07 16:37:14.909958,2886.34,1569.71,434.4,4398.75,49.63,1210.56,50178.72,0.0947,0.7525,293.25,50185.340000000004,60.33,21,1,1,58.59,33.33,0.0,0.0,0.0,Animation,Silver Cinema,50178.72,6.62,0.0001,831.85,0.5,0.5772,0.4285,MONITOR
22222,Children of Avalon (22222),Movie,17,225,2016,English,162,TV-PG,5.1,20853.43,2245.09,14,False,2026-09-07 16:37:14.910705,2026-09-07 16:37:14.910718,2644.13,788.85,354.9,3897.84,53.83,1268.51,32106.58,0.0699,0.7319,278.42,39387.85,98.37,23,8,0,79.87,52.17,0.0,0.0,0.0,Sports,Atlas Entertainment 225,32106.58,7281.27,0.2268,400.41,1.0,0.4372,0.5328,RENEW
22223,Olympus: Defiance (22223),Series,11,39,2021,Hindi,42,NC-17,4.2,26328.68,0.0,12,True,2026-09-07 16:37:14.911469,2026-09-07 16:37:14.911478,1709.16,466.39,217.95,2650.98,0.0,1075.0,32448.16,0.0,0.8641,220.92,10675.03,77.32000000000001,18,6,1,71.3,22.22,0.0,0.0,0.0,History,Pinnacle Entertainment,32448.16,-21773.13,-0.671,138.06,0.8571,0.0382,0.0791,COST_REVIEW
22224,Redemption 4 (22224),Movie,17,31,2013,English,129,PG-13,5.9,37152.23,1899.48,7,False,2026-09-07 16:37:14.912085,2026-09-07 16:37:14.912092,4339.83,952.14,906.14,2739.64,41.95,881.3,48912.71,0.0388,0.8483,391.38,18181.510000000002,81.76,20,2,4,60.01,15.0,0.0,0.0,0.0,Sports,Pinnacle Pictures,48912.71,-30731.2,-0.6283,222.38,0.3333,0.1233,0.0978,COST_REVIEW
22225,Sanctuary 5 (22225),Movie,14,233,2016,Hindi,77,TV-PG,7.5,30694.43,0.0,9,True,2026-09-07 16:37:14.912687,2026-09-07 16:37:14.912693,2810.88,624.49,180.09,1738.58,0.0,809.7,36858.17,0.0,0.909,193.18,57244.97,92.13,29,7,5,56.8,24.14,0.0,0.0,0.0,Mystery,Prism Motion Pictures,36858.17,20386.8,0.5531,621.35,0.5833,0.6549,0.6532,RENEW
22226,Kingdom of Dynasty - Extraction,Series,2,16,2013,Hindi,28,G,5.0,33155.58,0.0,3,True,2026-09-07 16:37:14.913260,2026-09-07 16:37:14.913266,4283.76,1622.07,794.29,808.42,0.0,1160.07,41824.19,0.0,0.8952,269.47,99139.15,81.68,16,5,1,66.71,25.0,0.0,0.0,0.0,Adventure,MGM Studios,41824.19,57314.96,1.3704,1213.75,0.8333,0.9134,0.8407,EXPAND
22227,Dynasty 5 (22227),Movie,7,21,2023,English,132,R,6.1,20452.98,0.0,14,True,2026-09-07 16:37:14.913847,2026-09-07 16:37:14.913854,2816.32,539.16,224.4,2385.15,0.0,777.69,27195.7,0.0,0.8556,170.37,58741.5,78.8,26,1,1,61.85,38.46,0.0,0.0,0.0,Documentary,Columbia Pictures,27195.7,31545.8,1.16,745.45,0.5,0.6704,0.8053,EXPAND
22228,Song of Monolith (22228),Movie,17,204,2014,Hindi,90,TV-Y,6.8,21382.28,0.0,13,True,2026-09-07 16:37:14.914399,2026-09-07 16:37:14.914405,1985.0,692.28,391.92,2341.76,0.0,615.75,27408.99,0.0,0.8525,180.14,50002.93,150.22,26,12,1,75.82,57.69,0.0,0.0,0.0,Sports,Zenith Pictures 204,27408.99,22593.94,0.8243,332.86,0.9231,0.5748,0.7333,EXPAND
22229,Shadow of Requiem - Fallout,Movie,13,63,2013,Hindi,82,R,6.6,24348.81,1801.48,4,False,2026-09-07 16:37:14.914927,2026-09-07 16:37:14.914933,2612.69,636.15,607.73,1934.76,39.63,1069.29,33050.54,0.0545,0.8158,483.69,24283.55,49.48,18,3,2,57.25,22.22,0.0,0.0,0.0,Music,Starlight Motion Pictures 63,33050.54,-8766.99,-0.2653,490.78,0.6,0.2082,0.2905,COST_REVIEW
22230,Avalon: Awakening (22230),Movie,13,177,2024,English,95,R,6.5,37723.76,0.0,14,True,2026-09-07 16:37:14.915726,2026-09-07 16:37:14.915736,2662.03,1192.09,367.41,2654.65,0.0,1502.97,46102.91,0.0,0.876,189.62,36935.97,60.76,18,3,1,53.41,11.11,0.0,0.0,0.0,Music,Pacific Studios 177,46102.91,-9166.94,-0.1988,607.9,0.75,0.4001,0.3262,COST_REVIEW
22231,Echoes of Destiny (22231),Movie,20,262,2020,Hindi,145,R,6.4,33667.06,0.0,12,True,2026-09-07 16:37:14.917055,2026-09-07 16:37:14.917078,3283.27,1681.73,488.31,3116.27,0.0,1421.58,43658.22,0.0,0.8464,259.69,30688.910000000003,75.09,19,4,0,71.57,42.11,0.0,0.0,0.0,Western,Pacific Motion Pictures 262,43658.22,-12969.31,-0.2971,408.7,1.0,0.3056,0.2733,COST_REVIEW
22232,Olympus 2 (22232),Movie,5,73,2022,Korean,121,TV-PG,7.7,34436.62,2334.52,3,False,2026-09-07 16:37:14.918174,2026-09-07 16:37:14.918188,3184.42,862.93,188.37,1837.76,58.46,1016.79,43919.87,0.0532,0.8566,612.59,25174.550000000003,64.63,18,11,0,73.05,22.22,0.0,0.0,0.0,Comedy,Beacon Group,43919.87,-18745.32,-0.4268,389.52,1.0,0.2216,0.202,COST_REVIEW
22233,Trial of Olympus - Fallout,Movie,20,209,2015,Japanese,139,PG-13,7.8,29123.56,2047.26,12,False,2026-09-07 16:37:14.919156,2026-09-07 16:37:14.919165,2227.4,724.94,270.7,2579.76,71.18,1047.54,38092.34,0.0537,0.823,214.98,45758.82,52.239999999999995,22,3,3,55.59,18.18,0.0,0.0,0.0,Western,Mirage Productions,38092.34,7666.48,0.2013,875.93,0.5,0.5233,0.5222,RENEW
22234,Syndicate: Retribution (22234),Series,19,121,2011,English,35,NC-17,6.7,27528.73,5363.54,10,False,2026-09-07 16:37:14.919803,2026-09-07 16:37:14.919811,3867.87,770.76,213.99,2809.86,97.18,1769.82,42421.75,0.1264,0.7401,280.99,94596.37,82.47,21,9,1,79.88,33.33,0.0,0.0,0.0,War,Pacific Studios,42421.75,52174.62,1.2299,1147.04,0.9,0.8982,0.8176,EXPAND
22235,Horizon 5 (22235),Series,19,54,2018,English,31,TV-Y,7.1,12227.81,1164.24,10,False,2026-09-07 16:37:14.920421,2026-09-07 16:37:14.920427,896.64,255.88,245.58,1736.55,38.87,414.29,16979.86,0.0686,0.7729,173.66,34518.37,67.3,17,5,1,63.96,35.29,0.0,0.0,0.0,War,Vanguard Films,16979.86,17538.51,1.0329,512.9,0.8333,0.3635,0.7823,EXPAND
22236,After Sanctuary - Defiance,Movie,3,93,2023,Hindi,175,TV-MA,4.8,32865.34,6215.7,10,False,2026-09-07 16:37:14.920960,2026-09-07 16:37:14.920966,3852.36,1343.03,619.36,1739.59,114.34,1172.96,47922.68,0.1297,0.7662,173.96,104306.94,102.07,21,5,1,67.85,42.86,0.0,0.0,0.0,Animation,Orion Films,47922.68,56384.26,1.1766,1021.92,0.8333,0.9267,0.8079,EXPAND
22237,Storm: Reborn (22237),Series,1,210,2015,French,48,TV-Y,5.6,34668.81,8604.84,7,False,2026-09-07 16:37:14.921483,2026-09-07 16:37:14.921489,4857.55,980.33,512.3,2585.55,203.51,1845.91,54258.8,0.1586,0.7285,369.36,30271.079999999998,95.67,25,3,2,59.81,28.0,0.0,0.0,0.0,Action,Pacific Group 210,54258.8,-23987.72,-0.4421,316.41,0.6,0.2992,0.1931,COST_REVIEW
22238,Destiny: Ascension (22238),Series,3,261,2011,German,63,PG-13,6.1,16858.33,1206.74,15,False,2026-09-07 16:37:14.922072,2026-09-07 16:37:14.922077,2395.18,595.61,84.88,2813.8,30.38,554.4,24539.32,0.0492,0.7846,187.59,57951.02,74.75,22,5,0,62.96,31.82,0.0,0.0,0.0,Animation,Omni Films,24539.32,33411.7,1.3616,775.26,1.0,0.662,0.8394,EXPAND
22239,Justice: Awakening (22239),Series,6,20,2010,English,43,G,7.0,28952.48,6367.09,15,False,2026-09-07 16:37:14.923533,2026-09-07 16:37:14.923557,3804.11,1104.41,263.91,3828.88,187.64,1118.56,45627.08,0.1395,0.7179,255.26,27706.620000000003,45.019999999999996,20,2,2,46.95,5.0,0.0,0.0,0.0,Crime,Pixar Animation Studios,45627.08,-17920.46,-0.3928,615.43,0.5,0.2604,0.2208,COST_REVIEW
22240,Under Storm - Endgame,Movie,16,225,2013,Korean,162,TV-MA,6.2,21899.65,4670.97,11,False,2026-09-07 16:37:14.924627,2026-09-07 16:37:14.924638,1661.15,355.66,405.76,3501.34,79.1,613.21,33186.84,0.1407,0.7099,318.3,9170.33,38.68,14,4,1,55.12,14.29,0.0,0.0,0.0,Sci-Fi,Atlas Entertainment 225,33186.84,-24016.51,-0.7237,237.08,0.8,0.0268,0.0584,COST_REVIEW
22241,Syndicate: Resurgence (22241),Movie,6,112,2021,Japanese,132,TV-Y,5.4,24916.98,2481.2,11,False,2026-09-07 16:37:14.925676,2026-09-07 16:37:14.925688,3328.13,935.39,131.24,3240.94,71.33,1464.24,36569.45,0.0678,0.7724,294.63,8706.0,48.1,14,3,2,50.24,7.14,0.0,0.0,0.0,Crime,Crest Entertainment 112,36569.45,-27863.45,-0.7619,181.0,0.6,0.0234,0.0441,COST_REVIEW
22242,Vengeance: Legacy (22242),Movie,15,63,2010,French,164,PG-13,6.8,17997.52,4310.22,15,False,2026-09-07 16:37:14.926675,2026-09-07 16:37:14.926685,1527.82,605.56,299.73,3055.31,120.93,799.84,28716.93,0.1501,0.6799,203.69,91993.98,141.89,23,7,3,79.51,47.83,0.0,0.0,0.0,Romance,Starlight Motion Pictures 63,28716.93,63277.05,2.2035,648.35,0.7,0.8888,0.9262,EXPAND
22243,Storm: Legacy (22243),Movie,10,282,2018,English,137,TV-Y,5.7,29244.07,0.0,3,True,2026-09-07 16:37:14.927486,2026-09-07 16:37:14.927493,4182.36,523.46,240.36,1144.14,0.0,1611.58,36945.97,0.0,0.9047,381.38,20846.57,80.77,22,3,1,68.28,31.82,0.0,0.0,0.0,Fantasy,Pacific Entertainment 282,36945.97,-16099.4,-0.4358,258.1,0.75,0.1587,0.1969,COST_REVIEW
22244,Justice 5 (22244),Movie,20,244,2017,Spanish,163,PG,5.9,15364.78,980.79,8,False,2026-09-07 16:37:14.928089,2026-09-07 16:37:14.928096,1902.43,297.42,255.67,1476.24,20.86,368.59,20666.78,0.0475,0.8355,184.53,69964.93,78.97,22,9,2,79.75,54.55,0.0,0.0,0.0,Western,Crest Interactive,20666.78,49298.15,2.3854,885.97,0.8182,0.7686,0.9375,EXPAND
22245,Horizon: Conspiracy (22245),Series,11,279,2014,Hindi,62,G,8.2,29730.98,7140.81,3,False,2026-09-07 16:37:14.928718,2026-09-07 16:37:14.928725,3885.07,904.65,618.94,1294.97,210.27,1733.19,45518.88,0.1569,0.7385,431.66,47321.19,47.61,18,2,1,47.14,5.56,0.0,0.0,0.0,History,Zenith Cinema 279,45518.88,1802.31,0.0396,993.93,0.6667,0.5434,0.448,MONITOR
22246,Empire of Freedom (22246),Series,18,3,2010,English,38,NC-17,8.7,22957.71,3859.23,5,False,2026-09-07 16:37:14.929331,2026-09-07 16:37:14.929337,1553.16,622.63,516.2,1718.72,90.41,1363.15,32681.21,0.1181,0.75,343.74,102130.41,83.31,24,6,0,51.59,16.67,0.0,0.0,0.0,Thriller,Walt Disney Pictures,32681.21,69449.2,2.125,1225.91,1.0,0.9211,0.9206,RENEW
22247,After Requiem (22247),Series,7,28,2021,English,60,R,7.2,17807.47,2936.64,8,False,2026-09-07 16:37:14.930218,2026-09-07 16:37:14.930234,2002.43,539.79,243.04,2535.78,89.12,1205.62,27359.89,0.1073,0.724,316.97,42258.270000000004,58.04,15,6,1,70.17,33.33,0.0,0.0,0.0,Documentary,Hombale Films,27359.89,14898.38,0.5445,728.09,0.8571,0.4769,0.6502,EXPAND
22248,Honor 4 (22248),Movie,15,15,2015,Hindi,150,NC-17,7.2,34425.95,2213.63,11,False,2026-09-07 16:37:14.931816,2026-09-07 16:37:14.931831,4609.73,1282.13,587.61,3397.51,72.03,1348.15,47936.74,0.0462,0.8143,308.86,49380.12,79.86,18,4,1,76.94,33.33,0.0,0.0,0.0,Romance,Lionsgate Films,47936.74,1443.38,0.0301,618.33,0.8,0.5678,0.4434,MONITOR
22249,Vengeance: Protocol (22249),Movie,10,265,2016,Hindi,104,R,7.1,27884.18,4714.3,15,False,2026-09-07 16:37:14.932468,2026-09-07 16:37:14.932476,3835.28,568.97,436.77,3144.22,162.43,938.73,41684.88,0.1131,0.7609,209.61,30980.66,85.86,22,7,0,71.18,40.91,0.0,0.0,0.0,Fantasy,Horizon Films,41684.88,-10704.22,-0.2568,360.83,1.0,0.3099,0.2952,COST_REVIEW
22250,Nemesis: Retribution (22250),Movie,13,118,2018,English,115,NC-17,6.5,26529.94,4769.46,12,False,2026-09-07 16:37:14.933079,2026-09-07 16:37:14.933085,1660.16,1013.06,419.14,3365.59,158.55,1108.76,39024.66,0.1222,0.7224,280.47,43885.42,62.44,16,3,1,56.81,50.0,0.0,0.0,0.0,Music,Zenith Cinema,39024.66,4860.76,0.1246,702.84,0.75,0.4982,0.489,RENEW
22251,Darkness: Reborn (22251),Series,20,66,2017,English,57,TV-MA,5.9,22023.0,4004.9,15,False,2026-09-07 16:37:14.933883,2026-09-07 16:37:14.933892,3182.86,960.96,280.21,2303.51,114.22,1181.31,34050.97,0.1176,0.7402,153.57,74960.0,111.82,26,5,3,64.87,30.77,0.0,0.0,0.0,Western,Vanguard Productions,34050.97,40909.03,1.2014,670.36,0.625,0.8034,0.8122,EXPAND
22252,Frontier 5 (22252),Series,17,289,2019,Hindi,58,PG-13,6.9,17248.76,3133.6,4,False,2026-09-07 16:37:14.934453,2026-09-07 16:37:14.934459,1102.2,260.5,358.5,1160.46,61.63,439.56,23765.21,0.1319,0.7722,290.12,33563.43,31.490000000000002,16,2,1,56.62,6.25,0.0,0.0,0.0,Sports,Atlas Motion Pictures 289,23765.21,9798.22,0.4123,1065.84,0.6667,0.3489,0.6046,RENEW
22253,Beyond the Labyrinth - Defiance (22253),Movie,18,267,2010,Japanese,116,TV-PG,7.7,25155.06,1500.97,15,False,2026-09-07 16:37:14.935036,2026-09-07 16:37:14.935042,2900.55,701.73,295.93,4119.54,31.24,1500.09,36205.11,0.0415,0.7749,274.64,11086.74,30.349999999999998,11,4,0,80.96,45.45,0.0,0.0,0.0,Thriller,Solar Interactive 267,36205.11,-25118.37,-0.6938,365.3,1.0,0.0417,0.0701,COST_REVIEW
22254,Avalon 4 (22254),Movie,5,191,2018,English,131,TV-PG,5.6,13282.26,792.76,4,False,2026-09-07 16:37:14.935590,2026-09-07 16:37:14.935595,1625.81,327.15,223.73,1039.14,16.78,397.87,17705.5,0.0448,0.842,259.79,43169.590000000004,84.98,21,5,1,61.78,23.81,0.0,0.0,0.0,Comedy,Pinnacle Films,17705.5,25464.09,1.4382,508.0,0.8333,0.4887,0.8509,EXPAND
22255,Genesis: Evolution (22255),Series,17,15,2016,Hindi,53,TV-Y,7.4,36043.08,7576.27,11,False,2026-09-07 16:37:14.937736,2026-09-07 16:37:14.937760,2510.8,1085.62,508.64,2730.08,148.11,2417.48,53020.08,0.1429,0.7272,248.19,109100.79000000001,115.25999999999999,27,7,0,79.0,29.63,0.0,0.0,0.0,Sports,Lionsgate Films,53020.08,56080.71,1.0577,946.56,1.0,0.9385,0.787,EXPAND
22256,Flight of Paradox - Extraction (22256),Series,16,58,2017,English,46,TV-MA,7.4,47330.76,11820.07,9,False,2026-09-07 16:37:14.938607,2026-09-07 16:37:14.938617,3044.37,1729.22,561.39,3778.58,147.82,1948.62,70360.83,0.168,0.716,419.84,80692.55,85.15,17,7,0,79.22,41.18,0.0,0.0,0.0,Sci-Fi,Summit Entertainment,70360.83,10331.72,0.1468,947.65,1.0,0.8371,0.4982,RENEW
22257,Before Valor (22257),Series,16,222,2019,Korean,30,TV-Y,7.8,55320.3,12086.73,10,False,2026-09-07 16:37:14.939595,2026-09-07 16:37:14.939607,7227.16,1192.98,680.71,2718.62,291.95,3314.84,82833.29,0.1459,0.7551,271.86,50747.36,82.13,18,7,3,71.86,22.22,0.0,0.0,0.0,Sci-Fi,Pinnacle Entertainment 222,82833.29,-32085.93,-0.3874,617.89,0.7,0.5845,0.2234,COST_REVIEW
